Genome ID,species,Label,Genome Name,Host Name,Isolation Source,Isolation Comments,Genome Quality,Collection Date,Date Inserted,Other Clinical,Host Health,Disease,Comments
2080494.3,unclassified Pantoea,HP,Pantoea sp. PSNIH6,"Human, Homo sapiens",patients and hospital environment,isolated from patients and hospital environment,Good,2015,2018-05-25 22:27:51.885000+00:00,,,,"Carbapenem Resistant Enterobacteriaceae strains including Klebsiella, Escherichia, Enterobacter, Citrobacter and Pantoea species isolated from patients and hospital environment."
2420311.3,unclassified Agrobacterium,HP,Agrobacterium sp. FDAARGOS_525 strain Not applicable,"Human, Homo sapiens",Right eye swab,,Good,2016-01-09,2019-01-31 08:03:11.366000+00:00,host_description:Not applicable,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available."
1235457.3,unclassified Ralstonia,HP,Ralstonia sp. AU12-08,"Human, Homo sapiens",IVC sample,,Good,2012,2014-12-08 22:12:41.998000+00:00,,,,Bacterial infection.
1170698.3,unclassified Rhodococcus,HP,Rhodococcus sp. R1101,"Human, Homo sapiens",cavitary lung lesion,isolated from a cavitary lung lesion in an immunocompetent patient,Good,2011,2014-12-08 22:12:43.671000+00:00,,,Cavitary lung lesion,Rhodococcus sp. R1101 was isolated from a cavitary lung lesion in an immunocompetent patient.
992012.3,unclassified Vibrio,HP,Vibrio sp. HENC-03,"Human, Homo sapiens",environmental,,Good,2010,2014-12-08 22:13:48.595000+00:00,,,Cholera,-
1705602.3,unclassified Acidovorax,HP,Acidovorax sp. 12322-1,"Human, Homo sapiens",sputum,,Good,2010,2016-01-31 22:27:06.461000+00:00,host_disease_outcome:died,craniocerebral injury,,"The strain was multi-drug resistant. As we know, the pathogenic mechanism and resistance mechanism of the strain were sophisticated, so we are proceeding the whole genome sequence of the strain in order to get more useful informations regarding antibiotics resistance and pathogenic mechanism."
1859694.4,unclassified Haemophilus,HP,Haemophilus sp. CCUG 66565,"Human, Homo sapiens",Sputum,,Good,03-Nov-2014,2016-09-11 10:39:29.059000+00:00,,cough and chest pain,,Identification of protein biomarkers for proteotyping pathogenic bacteria and their metabolic functions.
1953765.3,unclassified Herbaspirillum,HP,Herbaspirillum sp. VT-16-41 strain VT-16-41,"Human, Homo sapiens",Bladder,,Good,2016-02,2017-03-20 08:05:39.503000+00:00,host_health_state:New York,Cystitis,,This is the first to report the isolation of a Herbaspirillum sp. from bladder from patient with cystitis
2008675.3,unclassified Pigmentiphaga,HP,Pigmentiphaga sp. NML080357 strain NML080357,"Human, Homo sapiens",ear exudate,,Good,2008,2017-07-22 17:00:57.910000+00:00,,,,"2 clinical strains of Pigmentiphaga-like species,"
1689868.3,unclassified Shewanella,HP,Shewanella sp. Sh95,"Human, Homo sapiens",ocular secretion,,Good,2005,2016-01-17 17:13:42.315000+00:00,,skin and soft tissue infection,skin and soft tissue infection,Genome analysis of the clinical isolate Shewanella sp. Sh95
1930558.3,unclassified Micrococcus,HP,Micrococcus sp. FDAARGOS_333 strain FDAARGOS_333,"Human, Homo sapiens",Peripheral blood,,Good,05-Feb-2015,2017-07-23 01:16:03.613000+00:00,,Contaminant,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally: •Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. •Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and Pac Biosequencing platforms at the Institute for Genome Sciences disclaimer icon at the University of Maryland (UMD-IGS). •Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases. The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available."
2016505.3,unclassified Propionibacteriaceae,HP,Propionibacteriaceae bacterium NML 150081,"Human, Homo sapiens",cerebrospinal fluid,,Good,Jan-2015,2017-09-28 20:13:24.009000+00:00,,,,new genus and species of Proprionibacteriaceae from clinical samples
1980118.3,unclassified Wohlfahrtiimonas,HP,Wohlfahrtiimonas sp. G9077,"Human, Homo sapiens",leg abscess,,Good,1994,2017-09-28 20:19:46.021000+00:00,,,,clinical isolates were sequenced for taxonomic evaluation of the Ignatzschineria and Wohlfahrtiimonas genera
1980117.3,unclassified Ignatzschineria,HP,Ignatzschineria sp. F8392,"Human, Homo sapiens",blood,,Good,1986,2017-09-28 20:19:47.828000+00:00,,,,clinical isolates were sequenced for taxonomic evaluation of the Ignatzschineria and Wohlfahrtiimonas genera
400946.9,unclassified Gammaproteobacteria,HP,Wohlfahrtiimonas chitiniclastica strain F6516,"Human, Homo sapiens",foot,,Good,1985,2017-09-28 20:20:44.072000+00:00,,,,clinical isolates were sequenced for taxonomic evaluation of the Ignatzschineria and Wohlfahrtiimonas genera
2024408.3,unclassified Neisseria,HP,Neisseria sp. N95_16,"Human, Homo sapiens",blood,,Good,2016,2017-09-28 21:49:18.738000+00:00,host_disease_stage:Acute fase;host_subject_id:N95_16,Meningitis,,Whole genome sequence of a N. meningitidis isolate
1920124.3,unclassified Sphingomonas,HP,Sphingomonas sp. S-NIH.Pt3_0716,"Human, Homo sapiens",cerebral spinal fluid,,Good,2016,2019-01-31 15:23:49.575000+00:00,,,,Clinical isolates from patients and hospital environment of the NIH Clinical Center and other institutions
2032566.3,unclassified Xanthomonadaceae,HP,Xanthomonadaceae bacterium NML93-0792,"Human, Homo sapiens",blood,,Good,13-Sep-1993,2017-09-29 02:33:13.846000+00:00,,,,clinical and environmental strains of Lysobacteriaceae sp. Genome sequencing and assembly
1834119.3,unclassified Mycobacterium,HP,Mycobacterium sp. ACS4054,"Human, Homo sapiens",Sputum,,Good,6-Sep-10,2016-07-06 14:46:09.949000+00:00,,,,"The objective of the proposed analysis is to characterize NTM strains representing geographically diverse TB-endemic areas with high NTM prevalence. The availability of these well-characterized strains will help researchers better understand the NTM/TB disease dynamic and the impact of NTMs on TB vaccine trial results, particularly on a candidate vaccine’s immunogenicity and protective efficacy."
2067673.3,unclassified Campylobacter,HP,Campylobacter sp. AAUH-44UCsig-a,"Human, Homo sapiens",Biopsy,,Good,2016,2018-05-25 21:38:55.828000+00:00,,Ulcerative colitis,,"Molecular epidemiology and comparative genomics and typing of Campylobacter concisus strains from saliva, faeces and gut mucosal biopsies in inflammatory bowel disease"
1985876.3,unclassified Escherichia,HP,Escherichia sp. ESNIH1,"Human, Homo sapiens",patients and hospital environment,isolated from patients and hospital environment,Good,2016,2018-05-25 22:15:31.451000+00:00,,,,"Carbapenem Resistant Enterobacteriaceae strains including Klebsiella, Escherichia, Enterobacter, Citrobacter and Pantoea species isolated from patients and hospital environment."
2080493.3,unclassified Serratia,HP,Serratia sp. SSNIH2,"Human, Homo sapiens",patients and hospital environment,isolated from patients and hospital environment,Good,2015,2018-05-25 22:26:48.097000+00:00,,,,"Carbapenem Resistant Enterobacteriaceae strains including Klebsiella, Escherichia, Enterobacter, Citrobacter and Pantoea species isolated from patients and hospital environment."
1920113.3,unclassified Aeromonas,HP,Aeromonas sp. ASNIH8,"Human, Homo sapiens",patients and hospital environment,isolated from patients and hospital environment,Good,2016,2018-05-25 22:25:44.257000+00:00,,,,"Carbapenem Resistant Enterobacteriaceae strains including Klebsiella, Escherichia, Enterobacter, Citrobacter and Pantoea species isolated from patients and hospital environment."
1920115.3,unclassified Leclercia,HP,Leclercia sp. LSNIH2,"Human, Homo sapiens",patients and hospital environment,isolated from patients and hospital environment,Good,2016,2018-05-25 22:28:30.800000+00:00,,,,"Carbapenem Resistant Enterobacteriaceae strains including Klebsiella, Escherichia, Enterobacter, Citrobacter and Pantoea species isolated from patients and hospital environment."
2018066.3,unclassified Nocardia,HP,Nocardia sp. FDAARGOS_372,"Human, Homo sapiens",clinical isolate,,Good,24-Jun-2014,2017-11-25 19:09:16.259000+00:00,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally: •Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. •Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and Pac Biosequencing platforms at the Institute for Genome Sciences disclaimer icon at the University of Maryland (UMD-IGS). •Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases. The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available."
2050965.4,unclassified Proteus,HP,Proteus sp. CA142267,"Human, Homo sapiens",secretion,,Good,2014-10-12,2018-09-29 23:11:33.607000+00:00,,,,Proteus sp. isolated from clinical sample
2259147.4,unclassified Legionella,HP,Legionella sp. 13.8642 strain 13.8295,"Human, Homo sapiens",Human,recovered from an environmental and a clinical sample in two distant geographical locations belong to a new species for which Legionella harrisonii sp,Good,2013,2018-10-04 10:29:22.797000+00:00,host_health_state:diseased,,,Two strains recovered from an environmental and a clinical sample in two distant geographical locations belong to a new species for which Legionella harrisonii sp. nov. is proposed. The environmental strain (13.8642) was isolated from a compost sample in the spring of 2012 in Scotland and the clinical isolate (13.8295) was recovered one year later from a patient in New Zealand.
2029112.3,unclassified Comamonadaceae,HP,Comamonadaceae bacterium NML79-0751,"Human, Homo sapiens",cat bite wound,,Good,1979-09,2017-09-28 21:50:52.948000+00:00,,,,"Seven clinical strains of Comamonadaceae CDC Group NO-1, Genome sequencing and assembly"
2487907.3,unclassified Brucellaceae,HP,Brucellaceae bacterium VT-16-1752,"Human, Homo sapiens",saliva,,Good,2017,2019-01-30 10:08:56.250000+00:00,,Alzheimer's disease,,Isolated from the saliva of a patient with Alzheimer's disease
2487150.3,unclassified Metakosakonia,HP,Metakosakonia sp. MRY16-398,"Human, Homo sapiens","ascites of a patient at May, 2015","isolated from ascites of a patient at May, 2015",Good,2015-05,2019-01-31 05:53:45.797000+00:00,,,,"Metakosakonia sp. MRY16-398 was isolated from ascites of a patient at May, 2015. This strain showed reduced susceptibility to carbapenem. Complete genome sequencing analysis revealed that this strain possesses a IncN plasmid carrying blaIMP-6 carbapenemase gene."
